10.1895, -76.8866, -55.8613, 0.467004, 1.95333, 5.10697, -7.91782, -78.8917, -12.3826, 0.313567, 0.0201344, -5.25703, 9.29189, -80.6346, 6.47925, 0.24166, 0.334597, -6.08959, -9.39806, -76.4055, 34.7394, 0.255664, -6.8544, 17.0918
10.2917, -76.4774, -54.5981, 0.664276, 1.33726, 6.8655, -7.877, -78.9106, -13.505, 0.292876, 0.142229, -5.22895, 9.35043, -80.4793, 4.94686, 0.24164, 0.380141, -5.5867, -9.29193, -77.6888, 38.2739, 0.404242, -5.12343, 14.7914
10.473, -76.316, -52.932, 0.689866, 0.620949, 8.49321, -7.79286, -78.831, -14.6136, 0.444621, 0.248891, -5.51273, 9.39499, -80.4724, 4.09559, 0.184435, 0.117767, -3.88272, -9.22558, -78.5915, 41.0504, 0.0584118, -3.87776, 11.9626
10.5861, -76.2124, -50.9744, 0.381888, 0.658697, 9.8069, -7.6873, -78.8044, -15.8571, 0.395013, -0.16036, -6.1732, 9.42912, -80.429, 3.29024, 0.192276, 0.776249, -5.13827, -9.26701, -79.3434, 43.378, -0.137613, -2.59094, 8.52522
10.6359, -76.035, -48.7478, 0.535154, 0.27743, 11.53, -7.62432, -78.8995, -17.2475, 0.337149, -0.126976, -6.29977, 9.47703, -80.1412, 1.90326, 0.215341, 1.03664, -5.2058, -9.2843, -79.697, 44.6878, 0.361394, -2.00266, 0.364932
10.8144, -76.0941, -46.0549, 0.776032, -0.64128, 13.6547, -7.54345, -78.8586, -18.545, 0.410938, 0.45628, -5.88088, 9.521, -79.9867, 1.0691, 0.186677, 0.748944, -3.90088, -9.11281, -80.1978, 43.5337, 0.887069, -2.66227, -8.20433
10.967, -76.3086, -42.9217, 0.307817, -0.746673, 14.9067, -7.44899, -78.7048, -19.7567, 0.295135, 0.445622, -5.72432, 9.55668, -79.8217, 0.238892, 0.202116, 1.78092, -6.34281, -8.90581, -80.8329, 41.1873, 0.366917, -1.42297, -7.67927
10.9457, -76.4127, -39.6947, 0.164491, -1.07684, 15.1344, -7.41752, -78.6684, -20.9873, 0.112482, 0.241417, -4.97458, 9.60724, -79.2269, -1.63717, 0.184771, 2.2925, -6.85559, -8.95626, -80.805, 40.2572, -0.182958, 0.364065, -4.01736
11.0372, -76.768, -36.4644, 0.547177, -2.41029, 15.2184, -7.401, -78.6018, -21.8792, 0.145869, 0.456619, -3.78018, 9.63551, -78.8435, -2.68616, -0.0398912, 0.713521, -2.28469, -8.98388, -80.6776, 39.4733, 0.152057, 0.251251, -4.968
11.1792, -77.441, -33.2016, 0.105666, -2.69603, 15.6702, -7.35529, -78.4736, -22.6002, 0.243845, 0.378013, -4.88874, 9.59022, -78.9224, -2.61197, -0.188054, 0.684303, -2.5284, -8.89139, -80.6978, 38.1375, 0.178577, 0.328714, -5.68273
11.0823, -77.9183, -29.7785, -0.222103, -1.93518, 16.2997, -7.29696, -78.4405, -23.965, 0.316189, 0.128907, -6.61016, 9.55528, -78.5516, -3.76494, 0.0927597, 2.65406, -6.28402, -8.90768, -80.5373, 37.0486, -0.0404745, 0.867981, -4.84749
11.0844, -78.2667, -26.247, 0.338622, -1.61644, 16.9902, -7.22038, -78.4186, -25.4206, 0.378966, 0.187987, -5.9878, 9.62979, -77.79, -5.29315, 0.436103, 3.66497, -7.02709, -8.90865, -80.3274, 36.0693, 0.197069, 0.818002, -4.73877
11.2268, -78.608, -22.5293, -0.148556, -1.77469, 18.4698, -7.13527, -78.3603, -26.5198, 0.211219, 0.261301, -5.0603, 9.74135, -76.9878, -6.76317, 0.231866, 4.59001, -7.92137, -8.8236, -80.1883, 35.0267, 0.200723, 0.575083, -5.07281
11.0211, -79.0239, -18.3666, -0.707252, -1.92454, 19.9563, -7.13026, -78.3071, -27.5796, 0.0170555, 0.235838, -4.99866, 9.72872, -75.8316, -8.67294, -0.0306599, 6.03957, -8.69584, -8.82301, -80.082, 33.9049, -0.0217929, 0.44809, -5.29778
10.925, -79.4292, -14.0146, 0.517277, -1.73855, 20.8794, -7.12799, -78.2597, -28.6526, 0.163158, 0.192189, -5.0569, 9.72827, -74.4109, -10.4734, 0.289808, 6.3592, -7.0773, -8.8329, -79.9971, 32.7664, 0.114584, 0.368196, -5.24168
11.2418, -79.7657, -9.45803, 0.424699, -1.12429, 23.8097, -7.06065, -78.2251, -29.7372, 0.128073, -0.0119805, -5.19737, 9.85237, -73.1184, -11.6926, 0.399419, 5.65706, -4.9899, -8.77412, -79.9249, 31.6684, 0.138375, 0.351334, -5.17408
11.1062, -79.9089, -3.85578, -0.931473, -0.0817358, 24.6655, -7.07334, -78.2648, -30.8701, -0.10522, -0.226557, -5.41666, 9.89869, -71.9973, -12.6024, 0.0637986, 5.25708, -3.56448, -8.77386, -79.8472, 30.5588, -0.0420928, 0.320882, -5.22559
10.8443, -79.8006, 1.06591, -0.817651, 0.204206, 17.5855, -7.10554, -78.3218, -32.0483, 0.0459798, -0.160593, -5.54402, 9.87959, -70.8753, -13.2134, -0.023865, 5.62264, -1.94352, -8.79208, -79.788, 29.4388, 0.0612706, 0.1715, -5.32874
10.7573, -79.8217, 3.64738, -0.526795, 0.038445, 12.344, -7.05373, -78.3333, -33.2356, 0.0468481, -0.163597, -5.39759, 9.8885, -69.5983, -13.4317, 0.0956565, 6.18979, -0.0273518, -8.74772, -79.774, 28.2852, 0.156131, -0.0330627, -6.32718
10.6196, -79.7842, 6.33267, -0.594621, 0.731778, 12.1537, -7.08555, -78.3916, -34.3513, -0.257927, -0.394964, -5.32377, 9.92041, -68.2344, -13.2251, 0.141357, 6.38314, 1.95128, -8.72547, -79.8021, 26.7392, 0.0379153, -0.124973, -7.41171
10.5036, -79.5095, 8.83294, -0.366307, 1.62022, 8.11567, -7.16377, -78.5018, -35.5071, -0.134414, -0.565428, -5.78532, 9.94882, -66.8748, -12.5991, 0.0704102, 6.27181, 3.93975, -8.73154, -79.8273, 25.1228, 0.0573076, -0.113118, -6.71184
10.4633, -79.0929, 9.79536, -0.0987008, 1.31981, 0.172238, -7.1429, -78.6329, -36.8197, -0.0089597, -0.81135, -5.80754, 9.95045, -65.5584, -11.5441, -0.026907, 6.2775, 6.41079, -8.70102, -79.8504, 23.8755, 0.107608, -0.152206, -6.68713
10.4615, -78.9464, 8.90643, -0.0368491, 0.0962555, -6.25584, -7.1676, -78.848, -37.9849, -0.245472, -0.951916, -5.36247, 9.93734, -64.1964, -9.86383, -0.0804842, 6.24306, 8.94097, -8.68563, -79.8923, 22.2696, -0.0139877, -0.168067, -8.05632
10.4475, -79.0518, 7.1262, -0.449804, -0.699341, -8.078, -7.24764, -79.039, -39.1077, -0.172462, -0.442833, -5.86494, 9.91611, -62.8947, -7.72933, -0.163351, 5.38591, 10.2607, -8.70698, -79.9221, 20.4381, -0.0372738, -0.161076, -7.5455
10.2696, -79.2448, 5.45981, -0.698327, -0.594646, -7.10284, -7.24118, -79.0369, -40.4873, -0.185411, -0.111526, -8.12184, 9.86764, -61.8984, -5.48592, -0.127823, 4.51125, 11.0147, -8.70153, -79.961, 19.0502, -0.00568852, -0.169802, -6.43404
10.1496, -79.3055, 4.09566, -0.218911, -0.0295222, -6.33722, -7.32674, -79.0866, -42.573, -0.648406, -0.62685, -10.4327, 9.86157, -60.9699, -3.02972, 0.0320904, 3.54511, 12.0663, -8.70941, -79.9946, 17.6929, -0.136994, -0.0962019, -6.79541
10.1762, -79.2574, 2.75593, -0.129282, 0.0827372, -6.20356, -7.51783, -79.3044, -44.9386, -0.570515, -1.28526, -9.78754, 9.88133, -60.3858, -0.337633, -0.145405, 0.141719, 12.6204, -8.75998, -80.0021, 16.1509, -0.176751, -0.0817716, -6.67564
10.0944, -79.2702, 1.4488, -0.843043, -0.400186, -5.29154, -7.57016, -79.635, -46.749, -0.025804, -2.01802, -7.05613, 9.79953, -60.9094, 2.35498, -0.429048, -3.64281, 12.4577, -8.78482, -80.0295, 14.8447, -0.221137, -0.328016, -2.65715
9.8165, -79.4281, 0.49821, -1.35879, -0.841516, -3.72627, -7.52884, -80.1654, -47.9492, -0.0477232, -2.22591, -6.14605, 9.69827, -61.9401, 4.97766, -0.240324, -3.89984, 11.9769, -8.85433, -80.142, 15.0171, -0.524363, -0.493848, 3.22095
9.51468, -79.6293, -0.141072, -1.30041, -0.779325, -3.44005, -7.59053, -80.5847, -49.3714, -0.184863, -0.527108, -8.12767, 9.69699, -62.5734, 7.46514, -0.0466079, -2.79726, 11.2348, -9.00855, -80.2402, 16.2189, -0.588682, -0.523567, 3.26235
9.26166, -79.7606, -0.969544, -0.984085, -0.372827, -4.81123, -7.60772, -80.3903, -51.417, 0.403495, 1.99617, -9.85592, 9.67838, -63.1336, 9.77116, -0.1886, -3.70722, 11.0133, -9.1055, -80.3654, 16.4091, -0.247823, -1.03335, -2.70841
9.09481, -79.7884, -2.19386, -0.640679, -0.0784814, -5.94006, -7.41837, -79.733, -53.5765, 0.834452, 3.16243, -8.51599, 9.61653, -64.1551, 12.1641, -0.202817, -6.3913, 12.2624, -9.11429, -80.6811, 15.0634, -0.0925966, -1.60843, -6.38479
8.9883, -79.7941, -3.50397, -0.501779, 0.0302374, -6.06965, -7.25169, -79.041, -55.0505, 0.554722, 4.03998, -6.89361, 9.59185, -65.8605, 15.0031, -0.213419, -8.6437, 13.9577, -9.14501, -81.0517, 13.6849, -0.140671, -1.45633, -6.45255
8.88072, -79.7755, -4.78358, -0.580779, 0.0474572, -5.89621, -7.18169, -78.0093, -56.5178, 0.388326, 5.229, -6.41824, 9.52547, -67.8431, 18.1194, -0.420054, -9.41768, 15.0475, -9.17431, -81.3024, 12.3103, -0.127027, -0.683302, -6.38491
8.7405, -79.7739, -6.01968, -0.513806, -0.128013, -5.94551, -7.086, -76.81, -57.789, 0.529055, 4.19546, -2.39705, 9.41263, -69.8788, 21.4234, -0.347914, -9.66266, 16.5869, -9.19921, -81.3432, 10.9607, -0.1926, 0.0250697, -6.24756
8.66149, -79.8301, -7.32033, -0.361665, -0.155318, -5.98488, -6.95596, -76.2192, -57.5406, 0.321957, 1.94163, 2.81477, 9.37702, -71.9658, 25.1965, -0.200891, -9.41017, 18.028, -9.25649, -81.2917, 9.64465, -0.260261, 0.395197, -6.13689
8.58619, -79.8401, -8.57323, -0.451999, 0.107914, -5.67561, -6.94863, -75.9815, -56.588, -0.0421744, 1.09611, 4.58367, 9.32691, -73.8938, 29.1153, -0.361763, -8.48402, 17.9737, -9.31025, -81.1746, 8.34227, -0.191434, 0.640297, -6.31333
8.46864, -79.784, -9.74192, -0.440068, 0.00522137, -5.66006, -6.97395, -75.7515, -55.5849, 0.767481, 1.2397, 5.54765, 9.22267, -75.5857, 32.8653, -0.310028, -7.35916, 17.4562, -9.33816, -81.0185, 6.95096, -0.178906, 0.775015, -7.0037
8.39843, -79.8379, -10.9882, -0.311755, -0.175345, -5.80974, -6.62117, -75.4526, -54.221, 1.41338, 1.15539, 7.11595, 9.19463, -77.0337, 36.5633, -0.165881, -6.03282, 16.238, -9.38659, -80.8439, 5.35402, -0.232697, 0.939435, -7.14029
8.33562, -79.8588, -12.2207, -0.386837, 0.178045, -5.62911, -6.37091, -75.2586, -52.5487, 0.389608, 0.462842, 8.29015, 9.1519, -78.1597, 39.7935, -0.370829, -4.72857, 12.9793, -9.43745, -80.6177, 3.90443, -0.1944, 1.19773, -6.03529
8.23338, -79.7619, -13.3899, -0.397246, 0.0516951, -5.95819, -6.45494, -75.2551, -50.6839, 0.898387, 0.404209, 9.09424, 9.03641, -79.0512, 42.1012, -0.394955, -3.85355, 8.42974, -9.46953, -80.3329, 2.77896, -0.185405, 1.5891, -6.55779
8.16613, -79.8368, -14.7629, -0.285409, -0.318897, -6.50133, -5.9876, -75.0861, -48.6685, 2.10571, 0.688541, 10.1102, 8.98338, -79.8039, 43.3902, -0.143174, -2.62908, 3.4177, -9.51655, -79.9397, 1.10644, -0.225431, 2.25463, -8.48232
8.11161, -79.898, -16.1638, -0.340372, 0.243187, -6.17875, -5.55651, -74.9613, -46.3702, 0.518348, -0.0843287, 11.7757, 8.97533, -80.1729, 43.5594, -0.131969, -1.54701, -1.39244, -9.56571, -79.3709, -0.840162, -0.177974, 3.12052, -8.84497
8.02091, -79.733, -17.3992, -0.342134, 0.690812, -6.36698, -5.76644, -75.1221, -43.6442, -0.735399, -0.37719, 13.397, 8.92707, -80.4639, 42.7961, -0.241857, -1.59366, -5.36379, -9.59249, -78.6083, -2.66741, -0.184409, 4.13353, -9.59845
7.96563, -79.6033, -18.8804, -0.145341, 0.435662, -6.4275, -5.87028, -75.1223, -40.6541, -0.373826, -0.148684, 14.1965, 8.87213, -80.8529, 41.2708, -0.192093, -1.44516, -6.94982, -9.6444, -77.6073, -4.9355, -0.271071, 4.99198, -10.6409
7.95889, -79.5471, -20.1416, -0.0151232, 0.156534, -3.93191, -5.92594, -75.1855, -37.587, -0.848009, -1.42627, 14.2498, 8.84511, -81.0805, 39.8308, -0.0829741, -0.271922, -4.43366, -9.70815, -76.4784, -7.20752, -0.215194, 5.05602, -9.09828
7.95918, -79.5365, -20.558, -0.151159, 0.0257492, -3.11221, -6.23209, -75.7308, -34.5742, -1.77072, -2.99864, 13.778, 8.83673, -80.9689, 39.3791, -0.0905447, 0.35153, -3.28415, -9.73621, -75.45, -8.81743, -0.10706, 4.95458, -8.0333
7.8944, -79.5362, -21.4694, -0.351518, 0.0442386, -5.06298, -6.68144, -76.4649, -31.7084, -2.2894, -3.34441, 13.9499, 8.80648, -80.9305, 38.4296, -0.144484, 0.147289, -5.18256, -9.75383, -74.3644, -10.6351, -0.107854, 4.87205, -7.97335
7.8092, -79.5176, -22.7182, -0.281178, 0.0773907, -4.18748, -7.2089, -77.1578, -28.6222, -2.61071, -2.91826, 16.1382, 8.77508, -80.9061, 37.1679, -0.103536, 0.712502, -3.73628, -9.78223, -73.3713, -12.2194, -0.111142, 2.93811, -4.40078
7.77443, -79.5031, -23.2561, -0.11738, 0.110471, -3.47183, -7.79535, -77.7101, -24.8227, -1.71854, -2.39698, 20.7663, 8.76231, -80.6265, 36.8354, -0.0873819, 1.26511, -2.85049, -9.80125, -73.1108, -12.5127, -0.12869, 0.101084, 0.29612
7.75911, -79.4705, -24.1996, -0.106898, 0.307649, -6.34801, -7.94215, -78.1805, -19.762, -0.426183, -1.54461, 25.4986, 8.7378, -80.3663, 35.9517, -0.134479, 0.97822, -6.66296, -9.83714, -73.3282, -12.0931, -0.183727, -0.983405, 1.99025
7.72882, -79.3719, -25.9646, -0.142001, 0.462127, -8.27359, -7.97719, -78.3691, -13.9433, -0.164252, -0.884199, 27.2748, 8.70493, -80.2092, 33.9926, -0.154088, 0.736642, -9.18335, -9.87964, -73.5304, -11.6636, -0.199217, -0.948, 2.01326
